PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
10114,0,3,Ms. Evelyn Robinson,male,39.0,0.0,0.0,CA 8388,0.56,E77,S
6221,0,3,Countess. Mary Anderson,male,35.0,0.0,2.0,SC/AH 1254,7.72,,C
12102,1,3,Dr. Joseph Wilson,female,50.0,0.0,0.0,PC 7156,5.8,E52,S
4192,0,3,Rev. James Smith,male,28.0,1.0,1.0,A/4 7589,10.0,,S
7163,0,3,Mr. Edward Miller,male,33.0,1.0,0.0,SOTON/OQ 3104,8.83,,S
1509,1,3,Dr. Walter Rodriguez,female,34.0,0.0,0.0,W./C 5523,23.53,,S
7418,1,3,Rev. Albert Johnson,male,7.0,2.0,0.0,PC 1853,5.64,A12,S
4258,1,3,Mr. David Jackson,female,25.0,0.0,0.0,PP 8397,60.37,C96,C
1221,0,3,Countess. Catherine Clark,female,43.0,,0.0,PC 8566,7.14,A136,S
4053,0,3,Col. Samuel Wilson,male,50.0,0.0,0.0,PP 7552,3.63,,S
1355,1,3,Major. William Harris,female,24.0,0.0,0.0,A/5 3522,4.67,A23,C
10021,1,1,Dr. Harry Robinson,male,39.0,0.0,1.0,A/S 8977,7.1,,S
5649,1,2,Col. Frank Rodriguez,female,32.0,0.0,0.0,C.A 9209,5.25,,S
14664,1,3,Mr. David Rodriguez,male,19.0,1.0,0.0,PP 7095,187.67,,S
9353,0,3,Mme. Mary Harris,male,47.0,0.0,0.0,CA 7307,,,S
483,1,3,Mr. Samuel Smith,female,27.0,0.0,1.0,SOTON/OQ 8272,0.6,F85,C
8426,1,3,Capt. John Wilson,female,18.0,1.0,0.0,A/5 5500,36.83,,S
8956,1,2,Dr. James Lewis,female,31.0,,0.0,F.C.C 5771,9.41,,C
3890,0,2,Mme. Anna Garcia,male,20.0,1.0,0.0,A/5 6744,14.56,,S
7280,1,2,Ms. Frances Robinson,female,49.0,0.0,0.0,W./C 2544,6.7,B74,S
11667,0,1,Rev. Charles Smith,male,24.0,0.0,0.0,A/5 1861,0.52,,S
5498,0,2,Miss. Margaret Martin,male,36.0,0.0,1.0,PC 2373,49.98,G1,S
5869,0,3,Mr. Henry Miller,male,30.0,,1.0,STON/O2 7344,24.22,G107,S
4821,1,1,Col. David Garcia,male,9.0,1.0,0.0,SC/Paris 7607,30.86,,S
11788,1,2,Countess. Frances Rodriguez,female,31.0,0.0,0.0,SC/Paris 4131,21.65,,S
4816,0,2,Capt. David White,male,20.0,0.0,0.0,SC/Paris 5276,63.68,,C
11965,0,3,Rev. Louis Jackson,male,,0.0,0.0,PP 5693,12.95,,S
14385,1,3,Capt. James Davis,male,5.0,1.0,0.0,W./C 9052,6.69,,S
2521,1,3,Mr. Albert Davis,male,27.0,1.0,0.0,LINE 7668,8.06,,S
6796,0,3,Ms. Rose Miller,male,27.0,0.0,1.0,LINE 7257,,,S
2941,0,3,Miss. Helen Martinez,male,7.0,0.0,0.0,A/S 3881,5.06,,S
8509,1,3,Dr. James Rodriguez,female,38.0,0.0,0.0,A/5 5339,2.92,D53,C
4483,1,3,Ms. Marie Taylor,female,35.0,0.0,0.0,A/4 8238,79.68,,S
10453,0,3,Mme. Anna Martinez,male,39.0,,1.0,A/5 5894,13.78,F19,S
6181,1,1,Lady. Mildred Taylor,female,36.0,2.0,0.0,C.A 6113,3.01,,S
2114,1,3,Miss. Lillian Thompson,male,45.0,0.0,0.0,STON/O2 9159,128.8,,S
8336,1,1,Dr. Charles Miller,male,41.0,1.0,1.0,PP 9444,13.73,,S
8451,1,3,Mrs. Edith Martin,male,48.0,1.0,0.0,SC/Paris 2546,4.98,A51,C
7921,1,3,Rev. William Garcia,female,28.0,1.0,0.0,CA 9682,6.56,,S
8672,0,2,Mr. Walter Wilson,male,26.0,,2.0,W./C 6973,2.98,B54,S
1944,0,3,Col. Fred White,male,17.0,1.0,0.0,STON/O2 1338,1.05,,S
7519,0,3,Rev. Arthur Jackson,female,31.0,0.0,0.0,A/5 1208,14.37,,S
2942,0,3,Col. Thomas Martinez,male,36.0,0.0,0.0,C.A 4122,14.72,G91,S
13156,1,2,Dr. Charles Miller,female,17.0,0.0,0.0,A/4 9457,17.4,F125,S
999,1,1,Capt. Samuel Martin,male,8.0,0.0,0.0,W./C 6362,6.33,B32,Q
9787,0,3,Capt. William Clark,male,,0.0,0.0,PC 3489,1.25,B143,Q
508,1,2,Lady. Mary Smith,female,38.0,0.0,0.0,CA 7074,2.82,,S
5633,0,2,Mme. Gladys Taylor,female,38.0,0.0,0.0,SC/Paris 8575,7.17,,S
2843,1,2,Capt. Arthur Smith,female,56.0,0.0,0.0,A/5 6163,86.25,,S
7782,1,2,Miss. Evelyn Thomas,female,23.0,0.0,0.0,CA 6574,52.46,,S
13654,1,3,Capt. Robert Wilson,female,40.0,0.0,0.0,A/S 8927,12.17,,S
954,0,3,Mme. Florence Rodriguez,male,36.0,0.0,2.0,A/5 5085,47.2,,S
11634,0,3,Mme. Elizabeth Johnson,female,42.0,1.0,,PC 9681,16.15,,Q
12308,0,3,Capt. Frank Thompson,female,34.0,,0.0,SOTON/OQ 9385,15.08,G53,S
13850,1,2,Col. James Robinson,female,6.0,1.0,0.0,LINE 3692,5.39,,S
11663,0,2,Major. George Clark,male,42.0,2.0,0.0,W./C 1595,7.02,,C
13382,1,2,Miss. Edith Smith,male,28.0,0.0,0.0,SC/AH 4464,7.01,,S
2915,1,2,Dr. John Clark,female,11.0,0.0,0.0,SC/Paris 1150,7.31,,S
1240,1,2,Mrs. Alice Martinez,female,34.0,0.0,1.0,PP 8691,79.15,,S
11871,0,2,Ms. Lillian White,male,45.0,1.0,1.0,CA 3036,109.93,,Q
4750,1,3,Lady. Gladys Taylor,female,27.0,0.0,1.0,A/5 5718,26.47,,S
159,0,3,Mrs. Margaret Johnson,male,48.0,0.0,0.0,A/4 4902,1.85,,S
5226,1,2,Dr. John Harris,male,17.0,0.0,1.0,PC 6831,3.36,F44,S
10172,0,3,Rev. Joseph Miller,male,49.0,0.0,1.0,STON/O2 6572,1.31,C21,S
8859,1,1,Capt. David Clark,female,28.0,2.0,0.0,A/5 2856,,,S
7632,0,3,Mme. Alice Johnson,male,50.0,1.0,0.0,SC/Paris 9430,80.31,,S
912,0,3,Mme. Ruth Harris,male,5.0,1.0,0.0,PP 6061,6.32,,S
9733,0,3,Major. David Harris,male,31.0,3.0,0.0,A/S 2094,5.04,,S
7983,1,2,Rev. Samuel Johnson,male,33.0,1.0,2.0,STON/O2 8653,7.77,C102,S
2210,0,3,Ms. Catherine Smith,male,25.0,0.0,,SOTON/OQ 9787,6.9,,S
5306,0,3,Miss. Ethel Wilson,male,61.0,0.0,0.0,C.A 8178,5.46,D61,S
13883,0,3,Col. Walter Rodriguez,male,26.0,1.0,0.0,PP 3589,128.56,,S
9058,0,3,Mr. Samuel Brown,male,,1.0,0.0,A/4 6601,16.57,,S
1142,0,3,Countess. Frances Garcia,male,17.0,1.0,0.0,A/S 6634,5.58,,S
5261,0,2,Ms. Edith Garcia,male,34.0,0.0,1.0,SC/Paris 6957,3.12,,S
7089,0,2,Countess. Lillian Johnson,female,9.0,1.0,0.0,W./C 2766,17.04,,S
11032,1,3,Ms. Evelyn Taylor,male,15.0,1.0,0.0,SC/Paris 8973,36.52,D95,Q
754,1,3,Col. David Miller,female,21.0,0.0,0.0,A/S 8406,1.75,,S
14231,0,2,Miss. Margaret Lewis,male,,0.0,0.0,PP 5595,4.43,,S
2072,0,2,Countess. Catherine White,male,51.0,0.0,0.0,STON/O2 4536,35.68,,C
2118,0,1,Mr. Joseph Taylor,male,6.0,1.0,0.0,CA 1854,6.32,,S
9480,0,2,Capt. Thomas Martinez,female,16.0,0.0,0.0,CA 4714,12.99,,C
7885,0,3,Col. John Miller,male,30.0,0.0,1.0,SC/Paris 2631,70.91,,S
10068,1,3,Rev. John Smith,female,53.0,0.0,2.0,LINE 1148,59.95,C64,S
818,0,2,Mr. Edward Jackson,male,29.0,3.0,0.0,SC/Paris 5519,35.81,D62,S
2032,1,1,Mrs. Rose Brown,female,50.0,0.0,0.0,A/4 4944,91.09,,S
2381,0,3,Capt. Walter Jackson,female,,1.0,0.0,SC/Paris 1820,58.75,A108,S
3197,0,3,Ms. Edith Taylor,male,42.0,0.0,0.0,SOTON/OQ 5018,5.09,,C
2919,0,3,Col. John Robinson,male,50.0,0.0,0.0,SC/Paris 2927,24.89,,S
12949,1,3,Lady. Catherine Davis,male,46.0,0.0,0.0,SC/Paris 1890,133.26,,S
146,0,3,Ms. Alice Lewis,male,23.0,1.0,0.0,LINE 2606,69.19,,S
7795,0,2,Lady. Helen Jackson,male,17.0,2.0,0.0,CA 3174,0.94,,S
12439,1,3,Col. Harry Harris,female,47.0,0.0,1.0,SC/AH 7708,22.61,,S
4060,0,2,Mr. John Anderson,male,15.0,1.0,,SC/AH 1088,0.83,,C
5444,1,3,Col. Albert Anderson,male,36.0,1.0,2.0,SC/Paris 8536,10.09,A98,S
14937,1,1,Capt. Albert Lewis,female,,2.0,1.0,SC/Paris 9058,22.83,,C
7159,0,3,Major. Richard Harris,male,50.0,1.0,0.0,STON/O2 2534,5.4,,C
3504,0,1,Ms. Alice Clark,female,40.0,1.0,1.0,A/5 1401,2.73,,Q
9659,0,3,Rev. Charles Clark,male,33.0,0.0,0.0,A/S 6070,55.91,,S
5038,0,1,Mr. John Anderson,male,24.0,0.0,1.0,W./C 5821,13.83,B11,S
3427,0,3,Capt. Henry Miller,male,17.0,0.0,2.0,CA 4384,12.51,,S
5314,0,3,Miss. Florence Brown,male,27.0,0.0,0.0,A/5 6262,12.48,,S
9179,1,3,Miss. Elizabeth Clark,female,43.0,0.0,0.0,A/S 7661,2.56,,S
11783,1,3,Capt. Edward Wilson,female,34.0,0.0,1.0,A/5 4042,2.96,,S
11197,0,3,Major. Richard Clark,male,21.0,1.0,0.0,PC 4593,1.24,F126,S
4667,0,3,Capt. Joseph Thomas,male,37.0,0.0,0.0,PC 3924,12.21,D131,C
3218,0,3,Mme. Lillian Brown,male,23.0,2.0,0.0,PP 1455,,,S
1210,0,3,Capt. Richard Taylor,female,48.0,0.0,0.0,SOTON/OQ 6649,9.85,G96,S
652,1,1,Mr. Charles Brown,female,33.0,1.0,0.0,CA 6901,193.2,,S
6210,0,3,Mr. David Anderson,male,28.0,1.0,0.0,STON/O2 5582,14.19,,S
13199,1,2,Mrs. Lillian Jackson,female,33.0,1.0,1.0,A/5 2701,14.07,D99,S
13172,0,3,Ms. Anna Rodriguez,female,39.0,0.0,0.0,PP 3682,21.64,C32,C
11645,0,2,Miss. Lillian Lewis,male,17.0,0.0,,F.C.C 5053,3.69,G133,S
12168,0,3,Countess. Frances Garcia,male,23.0,0.0,2.0,STON/O2 6082,70.77,,S
1623,1,3,Mr. Samuel Harris,male,11.0,0.0,0.0,SC/Paris 7608,6.07,,S
3436,0,3,Mme. Mildred Smith,male,19.0,1.0,0.0,STON/O2 5291,15.48,,S
11034,0,3,Miss. Lillian Johnson,male,34.0,0.0,1.0,SC/Paris 6904,16.87,,S
474,0,2,Rev. Thomas Wilson,male,55.0,0.0,0.0,A/S 9931,5.75,,C
4263,0,3,Mr. Robert Taylor,male,47.0,0.0,0.0,STON/O2 1255,16.08,,S
13084,1,3,Mrs. Mary Lewis,female,52.0,0.0,1.0,F.C.C 7982,26.22,,S
6654,1,1,Dr. Albert Johnson,female,6.0,0.0,1.0,CA 2837,,,S
10974,0,2,Col. Henry Lewis,male,17.0,0.0,0.0,SC/Paris 6204,33.68,,C
4596,1,2,Mrs. Gladys Harris,female,34.0,0.0,0.0,C.A 6967,65.54,C32,S
2220,1,3,Rev. Samuel Rodriguez,female,45.0,0.0,0.0,A/5 1631,2.04,,C
12623,1,3,Lady. Marie Miller,female,,0.0,0.0,C.A 9160,3.08,G97,Q
231,1,2,Dr. James Miller,female,10.0,0.0,1.0,A/5 8133,8.66,C27,S
12214,0,3,Miss. Dorothy Garcia,male,34.0,0.0,0.0,C.A 8619,33.56,,S
7178,0,3,Countess. Ruth Miller,male,24.0,0.0,1.0,LINE 6476,2.68,,S
4194,0,3,Mme. Florence Smith,male,0.5,0.0,0.0,PP 5743,3.62,D60,S
14423,0,1,Rev. Robert Taylor,male,33.0,0.0,0.0,W./C 2838,24.78,F76,C
7021,1,1,Mrs. Elizabeth Martinez,female,,1.0,0.0,A/S 2828,33.02,,S
3420,0,2,Dr. John Davis,male,25.0,1.0,0.0,A/5 3115,4.59,,S
2222,0,2,Miss. Mildred Rodriguez,male,46.0,1.0,2.0,A/5 7557,5.14,F15,C
8628,0,1,Col. Fred Anderson,male,39.0,0.0,0.0,SOTON/OQ 6677,9.88,,C
14044,1,3,Lady. Mildred Johnson,male,0.5,0.0,0.0,SOTON/OQ 5404,3.18,,S
6428,0,3,Col. David Jackson,male,41.0,0.0,0.0,A/S 5782,18.55,,Q
10944,1,3,Mme. Helen Martinez,male,53.0,1.0,0.0,A/4 7601,21.89,A85,C
14439,1,3,Col. Louis Johnson,female,14.0,1.0,0.0,SC/Paris 1897,105.73,,Q
12713,0,2,Lady. Dorothy Miller,male,38.0,,1.0,W./C 7529,52.63,,C
13233,1,3,Countess. Ruth Thomas,female,9.0,0.0,0.0,SC/Paris 4546,57.32,,S
7503,1,3,Rev. Fred Anderson,male,30.0,0.0,1.0,C.A 5580,7.19,,C
13369,1,3,Dr. Walter Thompson,female,29.0,0.0,1.0,LINE 5364,35.06,,C
9457,0,1,Capt. Joseph Garcia,male,10.0,1.0,0.0,LINE 7067,8.46,,S
5351,0,3,Miss. Marie Martinez,male,20.0,0.0,0.0,A/5 5888,13.1,G9,S
8944,0,2,Countess. Ruth Garcia,male,20.0,0.0,0.0,A/4 2647,1.88,A69,S
10500,0,3,Major. Walter Wilson,male,43.0,1.0,0.0,SC/AH 1341,4.32,,S
14350,1,3,Major. George Martin,male,15.0,1.0,1.0,SC/Paris 3739,13.69,,S
9516,1,3,Mr. Frank Taylor,female,36.0,0.0,0.0,CA 6175,19.36,C62,S
12946,0,3,Mr. Louis Johnson,male,42.0,0.0,0.0,A/4 6848,21.98,,C
14562,1,3,Mr. John Lewis,female,34.0,0.0,0.0,LINE 7972,3.03,,C
657,0,2,Miss. Frances Miller,male,19.0,0.0,0.0,A/S 6504,7.42,A60,C
753,1,2,Rev. David Martinez,female,20.0,0.0,0.0,A/5 3091,13.86,,S
12321,0,3,Mme. Florence Jackson,male,43.0,0.0,,STON/O2 4261,44.83,,S
3124,1,2,Lady. Rose Davis,female,30.0,0.0,0.0,F.C.C 9488,13.08,F100,S
7686,0,2,Ms. Anna Martinez,male,48.0,0.0,0.0,W./C 9834,12.23,,S
12210,0,3,Col. Charles Jackson,male,56.0,0.0,0.0,A/5 1683,14.84,E97,S
6831,1,2,Capt. Walter Jackson,female,7.0,0.0,0.0,A/4 4134,1.45,,S
4235,0,3,Col. William Harris,female,16.0,0.0,1.0,SC/Paris 2652,19.48,,S
11523,1,1,Mr. George Jackson,female,27.0,3.0,1.0,SC/Paris 3037,35.05,,S
4728,0,2,Lady. Grace Harris,male,43.0,2.0,1.0,SC/Paris 4414,1.82,C118,C
5774,0,1,Rev. Joseph Jackson,male,13.0,0.0,1.0,STON/O2 8686,44.43,G48,S
10392,1,3,Capt. William Thomas,male,6.0,1.0,0.0,A/S 7005,0.95,,C
4717,0,3,Major. Louis Taylor,male,16.0,1.0,1.0,SC/Paris 3910,10.81,,S
5095,1,1,Ms. Mildred Martinez,female,30.0,0.0,1.0,PC 9120,46.1,,S
13561,0,3,Major. Samuel Miller,male,35.0,0.0,0.0,C.A 2101,,,C
9841,0,3,Mme. Gladys Lewis,male,38.0,,0.0,LINE 9941,111.07,B150,C
12239,0,3,Mrs. Rose Jackson,female,19.0,1.0,0.0,F.C.C 2634,30.65,C26,S
6602,1,3,Ms. Mildred Johnson,female,18.0,1.0,0.0,STON/O2 5408,106.54,D144,Q
5713,1,3,Miss. Mary Lewis,female,27.0,0.0,0.0,SOTON/OQ 3329,42.18,F30,C
13213,1,2,Mme. Mary Thomas,female,,1.0,0.0,F.C.C 4673,3.05,,S
4124,0,2,Countess. Ethel Rodriguez,male,37.0,,2.0,PC 7194,1.19,,S
2699,1,1,Major. David Wilson,female,13.0,0.0,1.0,STON/O2 8035,20.12,,S
3605,1,3,Major. Albert Lewis,female,48.0,1.0,0.0,SC/AH 8934,4.39,C59,Q
1526,1,3,Miss. Edith Wilson,male,13.0,1.0,0.0,A/S 2364,12.41,,S
12124,1,1,Dr. Charles Garcia,female,28.0,2.0,0.0,F.C.C 8311,20.63,,S
11915,0,3,Major. Robert Davis,male,22.0,0.0,0.0,CA 6530,70.79,,S
173,0,3,Major. Charles Davis,male,,0.0,1.0,PP 7759,36.12,G12,Q
8780,1,1,Dr. Robert White,female,21.0,1.0,0.0,W./C 4803,25.25,,S
5701,1,3,Miss. Catherine Anderson,female,7.0,1.0,2.0,A/4 6734,50.32,,S
6789,1,2,Major. Harry Garcia,male,28.0,0.0,1.0,SC/Paris 2663,45.5,,C
7679,0,2,Ms. Florence Smith,male,41.0,0.0,0.0,SOTON/OQ 2863,9.31,,C
5811,0,3,Major. Henry Harris,male,24.0,1.0,1.0,A/4 9014,19.15,F123,C
9740,1,3,Lady. Elizabeth Davis,female,44.0,0.0,0.0,STON/O2 2489,5.23,,S
3453,1,2,Mme. Alice Martinez,male,27.0,1.0,1.0,LINE 1029,7.31,,Q
4824,1,1,Miss. Margaret Brown,female,52.0,0.0,0.0,A/4 3464,1.4,,S
12282,0,3,Dr. John Martinez,male,,1.0,1.0,W./C 7189,4.31,G44,Q
1242,1,3,Ms. Dorothy White,female,9.0,0.0,1.0,STON/O2 8327,4.02,,Q
13788,0,2,Dr. John Taylor,male,48.0,0.0,0.0,A/5 9647,10.21,,C
3501,1,3,Dr. John Martin,female,28.0,0.0,1.0,CA 2109,11.92,,S
12776,1,3,Capt. John Thomas,female,11.0,,0.0,F.C.C 6761,41.01,B75,C
3189,1,1,Dr. Walter Rodriguez,male,15.0,0.0,1.0,SC/Paris 2300,8.23,,S
14969,1,3,Dr. William Brown,female,53.0,2.0,,SOTON/OQ 6831,18.88,,S
625,0,3,Capt. Robert Robinson,male,42.0,0.0,0.0,W./C 2436,8.81,,S
6561,1,1,Major. Richard Thompson,female,28.0,0.0,0.0,A/S 5568,8.84,,C
1146,0,3,Rev. George Martin,male,11.0,,0.0,A/4 9576,38.4,,S
14003,0,2,Mr. Louis Johnson,female,23.0,0.0,0.0,W./C 6790,12.58,,S
14524,1,3,Col. Edward Harris,female,65.0,1.0,0.0,W./C 1199,3.92,,C
5729,0,1,Mrs. Alice Harris,male,24.0,1.0,0.0,PP 2346,2.14,C60,S
7893,0,3,Mr. William Anderson,male,27.0,1.0,0.0,SC/Paris 2310,19.58,D2,S
7031,1,3,Col. Edward Lewis,female,31.0,0.0,1.0,A/5 9363,31.6,,S
9350,0,3,Major. William Harris,male,51.0,1.0,0.0,SC/Paris 6774,5.93,F14,S
741,1,3,Col. George Miller,female,50.0,0.0,0.0,SC/AH 4100,37.75,F119,S
3757,1,1,Major. David Smith,female,39.0,0.0,1.0,SC/Paris 3509,11.05,,S
9391,1,3,Countess. Rose Martinez,female,18.0,0.0,,A/S 7289,37.78,E90,C
1049,1,1,Mr. Arthur Anderson,female,44.0,0.0,0.0,C.A 7002,5.33,,C
9317,0,2,Major. Edward Miller,male,38.0,1.0,1.0,C.A 2038,4.48,,S
12440,1,3,Mme. Helen Thomas,male,13.0,1.0,0.0,CA 3831,4.91,A101,S
9387,1,3,Mme. Ethel Rodriguez,male,19.0,2.0,0.0,CA 7498,5.14,C150,S
7494,1,3,Major. James Jackson,female,25.0,1.0,0.0,A/4 7826,80.99,,C
11532,0,2,Mrs. Gladys Johnson,male,38.0,0.0,0.0,A/S 5965,3.75,B26,C
5309,0,2,Ms. Florence Johnson,male,42.0,1.0,0.0,CA 1343,5.6,,S
2967,0,2,Col. George Robinson,male,27.0,0.0,1.0,W./C 7578,2.85,C131,S
4714,1,3,Col. William Jackson,female,22.0,0.0,0.0,SC/Paris 2031,,,S
283,0,1,Mr. Robert Robinson,male,19.0,1.0,0.0,C.A 4603,9.55,E117,S
7164,1,3,Major. Harry Garcia,male,12.0,1.0,0.0,SOTON/OQ 1143,29.46,,C
10715,1,1,Major. James Thompson,male,9.0,1.0,0.0,A/5 9003,11.25,,S
1461,0,3,Col. Henry Taylor,male,46.0,0.0,1.0,W./C 1448,7.5,,S
14838,0,3,Mr. Harry Garcia,male,33.0,0.0,0.0,SC/Paris 7722,4.29,,C
14511,1,3,Ms. Helen Lewis,male,32.0,0.0,1.0,C.A 2439,112.18,,S
4960,0,3,Col. Louis Taylor,male,30.0,,0.0,CA 9321,26.79,,S
2495,1,2,Rev. Richard Taylor,female,30.0,0.0,0.0,PP 9858,31.56,G34,S
4221,0,2,Miss. Lillian Thomas,male,18.0,,0.0,C.A 6240,10.18,,Q
6018,0,3,Capt. Harry Robinson,male,23.0,1.0,0.0,LINE 5516,3.27,G22,Q
3376,1,2,Capt. Louis Davis,male,37.0,0.0,0.0,LINE 3113,21.74,,S
3157,1,3,Col. Louis White,male,12.0,0.0,1.0,SC/AH 7692,28.03,B17,S
1346,0,3,Rev. Richard Martin,female,35.0,0.0,0.0,F.C.C 2823,40.92,,S
13868,0,3,Countess. Lillian Johnson,male,24.0,1.0,0.0,C.A 7296,21.26,,S
2229,1,2,Mr. Henry Wilson,female,17.0,0.0,0.0,SC/Paris 3413,116.6,,S
7833,0,2,Dr. Richard Harris,male,20.0,0.0,,W./C 1619,4.48,,S
9358,0,3,Mr. Walter Clark,male,15.0,0.0,0.0,STON/O2 7596,40.16,D129,S
409,0,3,Mr. David Jackson,male,44.0,3.0,1.0,SC/Paris 9970,1.0,,S
9728,1,2,Capt. James Martin,male,38.0,1.0,0.0,PC 3107,9.16,,S
3926,1,2,Col. John Miller,female,24.0,0.0,1.0,SC/Paris 8591,15.74,,S
7415,1,3,Major. Thomas Harris,female,20.0,0.0,1.0,A/5 8258,12.4,,S
10362,0,1,Mme. Mary Johnson,male,32.0,2.0,0.0,LINE 3286,9.49,A76,S
7970,1,3,Major. Charles Clark,female,23.0,0.0,0.0,SC/Paris 8851,,A62,S
2186,1,3,Miss. Frances Harris,female,47.0,1.0,0.0,A/4 9003,68.99,C114,S
11833,1,3,Mme. Helen Harris,female,33.0,0.0,0.0,SOTON/OQ 9995,48.49,D45,S
14820,1,1,Countess. Mary White,female,43.0,1.0,1.0,CA 2551,26.84,A32,S
12666,0,1,Mme. Helen Garcia,male,36.0,0.0,0.0,SC/AH 2291,,F33,C
6673,1,1,Col. James White,female,45.0,1.0,1.0,SC/Paris 3007,13.46,A74,C
7995,0,3,Countess. Edith Smith,male,30.0,0.0,0.0,A/4 3742,42.6,G149,S
2635,1,3,Major. George Clark,male,48.0,0.0,0.0,C.A 8360,8.9,B48,S
1753,1,3,Rev. Robert Thompson,male,33.0,1.0,2.0,LINE 6694,18.1,,S
3065,0,3,Capt. George Jackson,male,40.0,0.0,0.0,A/S 1839,1.24,,S
9736,0,3,Mrs. Dorothy Lewis,male,17.0,1.0,0.0,SC/Paris 2012,93.17,,S
4034,1,2,Mrs. Dorothy Miller,male,23.0,0.0,0.0,CA 2392,29.25,,S
8712,0,2,Mrs. Ethel Jackson,female,49.0,1.0,1.0,SOTON/OQ 2649,47.17,,S
2021,1,3,Mme. Rose Davis,male,,0.0,1.0,CA 9488,3.58,D82,S
4399,1,3,Ms. Alice Robinson,female,29.0,0.0,1.0,F.C.C 9670,4.4,B90,S
206,0,3,Rev. Walter Harris,male,30.0,1.0,0.0,CA 6556,6.89,D15,S
14554,1,3,Miss. Ruth Lewis,female,36.0,0.0,0.0,PP 9191,7.48,,S
38,1,3,Ms. Catherine Wilson,male,20.0,0.0,0.0,PC 1166,3.88,,C
12844,0,3,Countess. Helen Martinez,male,20.0,0.0,0.0,A/4 8070,6.03,,S
2147,0,1,Lady. Marie Martin,male,40.0,0.0,2.0,SC/AH 9498,4.39,,S
2445,0,3,Mme. Alice Davis,male,46.0,0.0,0.0,F.C.C 5413,1.63,,S
12700,0,3,Capt. Thomas Taylor,male,17.0,0.0,0.0,SC/Paris 9368,6.51,A4,S
5110,0,3,Rev. Thomas Garcia,male,40.0,1.0,0.0,SOTON/OQ 6670,15.18,,S
4762,1,3,Mrs. Mildred Davis,female,16.0,0.0,0.0,SC/AH 9845,7.0,,S
1935,0,3,Mme. Edith Johnson,male,37.0,1.0,1.0,SC/Paris 5662,18.13,G22,C
12887,0,3,Countess. Rose Johnson,male,35.0,1.0,0.0,SOTON/OQ 1671,36.18,G101,C
13758,0,3,Lady. Mary Johnson,male,,1.0,0.0,SC/AH 5132,4.03,,C
11862,1,3,Dr. John Davis,male,13.0,0.0,1.0,PP 3339,,,C
2903,0,1,Mrs. Ruth Rodriguez,male,48.0,0.0,1.0,PC 4543,52.82,,S
13900,1,1,Rev. Edward Jackson,female,29.0,3.0,1.0,F.C.C 6936,13.24,F77,C
869,0,3,Mr. Fred Davis,female,48.0,0.0,0.0,W./C 1609,20.14,,Q
10907,0,3,Ms. Evelyn Lewis,male,27.0,1.0,0.0,A/S 7107,7.71,E107,S
460,1,3,Capt. Harry Garcia,female,33.0,1.0,0.0,A/5 1890,25.83,,S
11515,0,2,Mr. Richard Jackson,male,22.0,2.0,0.0,SC/Paris 8261,6.62,,Q
8714,1,3,Mrs. Ruth Miller,female,32.0,1.0,0.0,C.A 4849,,G31,S
11093,0,3,Major. Henry Davis,male,40.0,0.0,0.0,F.C.C 2333,13.74,,S
7740,0,3,Rev. George Garcia,male,17.0,1.0,0.0,PC 6666,48.0,,S
4437,0,1,Mme. Helen Rodriguez,male,48.0,2.0,0.0,SC/Paris 8722,8.33,,S
12451,1,3,Lady. Marie Davis,female,21.0,0.0,0.0,W./C 5203,,,C
11607,0,3,Capt. Harry Lewis,male,,0.0,0.0,STON/O2 7099,109.76,,S
8607,0,3,Lady. Florence Taylor,male,37.0,0.0,,SOTON/OQ 1638,6.69,,S
9820,1,1,Miss. Rose Harris,male,0.5,0.0,0.0,SC/Paris 2897,16.89,,S
287,0,3,Mr. Joseph Robinson,male,37.0,0.0,0.0,STON/O2 4624,4.79,,S
7237,0,2,Rev. Robert Wilson,male,27.0,2.0,0.0,CA 6543,6.78,A116,S
5598,0,3,Mrs. Margaret Thomas,male,18.0,0.0,2.0,W./C 3863,4.78,E99,S
3426,0,3,Major. David Harris,male,19.0,0.0,0.0,SC/Paris 3062,2.11,,S
242,0,3,Major. Fred Wilson,male,23.0,4.0,1.0,SC/Paris 7099,6.01,,Q
9995,1,3,Mme. Rose Miller,female,41.0,0.0,0.0,SC/Paris 2953,,,S
9355,0,3,Col. Robert Smith,male,20.0,1.0,1.0,SC/Paris 9188,3.26,,S
8646,0,2,Major. Samuel Brown,male,23.0,0.0,0.0,A/4 4960,1.67,,S
1822,1,2,Lady. Florence Johnson,female,29.0,0.0,1.0,SOTON/OQ 2738,50.03,,S
8333,1,3,Major. Samuel Johnson,female,22.0,0.0,1.0,STON/O2 8414,6.24,,S
8867,0,3,Dr. Harry Johnson,female,,0.0,0.0,A/5 7252,219.49,,Q
5166,0,3,Mrs. Rose Brown,male,41.0,0.0,0.0,PC 1415,7.91,,C
9429,0,2,Dr. John Miller,male,,1.0,1.0,CA 2301,21.29,C122,C
9344,1,3,Capt. Thomas Clark,female,54.0,,1.0,CA 2880,13.07,,S
8735,0,3,Mme. Frances Johnson,male,22.0,0.0,1.0,C.A 1474,29.63,,C
12547,0,3,Lady. Ethel Garcia,male,11.0,0.0,0.0,PC 9342,43.19,,S
